vehicle_id,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
ARMOR-T90-02915,297.9,305.0,2698,46.6,22
ARMOR-T90-02916,303.6,308.2,2686,28.5,118
ARMOR-T90-02917,304.6,313.8,2706,77.6,115
ARMOR-T90-02918,306.0,306.6,1903,82.5,141
ARMOR-T90-02919,300.5,306.5,2376,48.5,223
ARMOR-T90-02920,298.9,310.3,2022,22.3,196
ARMOR-T90-02921,299.2,313.4,1984,70.0,21
ARMOR-T90-02922,304.3,314.3,2372,63.8,27
ARMOR-T90-02923,305.6,307.3,2411,39.8,42
ARMOR-T90-02924,297.4,306.0,1330,77.1,75
ARMOR-T90-02925,299.8,317.2,2675,83.3,17
ARMOR-T90-02926,306.7,308.4,1715,54.0,99
ARMOR-T90-02927,305.5,316.1,2714,54.6,222
ARMOR-T90-02928,307.8,316.2,2699,35.8,204
ARMOR-T90-02929,304.8,315.0,2486,55.9,211
ARMOR-T90-02930,300.1,307.2,2761,45.8,123
ARMOR-T90-02931,302.7,315.7,2682,36.2,108
ARMOR-T90-02932,303.6,315.0,1735,19.7,35
ARMOR-T90-02933,296.0,312.8,1940,32.7,246
ARMOR-T90-02934,302.1,309.4,1980,28.8,124
ARMOR-T90-02935,304.2,308.4,2518,52.9,246
ARMOR-T90-02936,297.2,306.6,2658,57.1,6
ARMOR-T90-02937,305.1,311.6,2498,57.6,22
ARMOR-T90-02938,302.6,312.6,1787,42.2,161
ARMOR-T90-02939,307.4,309.7,2531,44.5,116
ARMOR-T90-02940,295.6,311.2,1925,73.4,249
ARMOR-T90-02941,298.4,309.7,2142,48.3,113
ARMOR-T90-02942,302.8,313.3,2196,84.1,95
ARMOR-T90-02943,298.9,316.7,1575,45.8,20
ARMOR-T90-02944,304.3,307.1,2381,60.5,69
ARMOR-T90-02945,304.9,310.0,1403,18.5,207
ARMOR-T90-02946,296.3,306.8,2188,60.7,226
ARMOR-T90-02947,301.7,313.1,1860,74.6,245
ARMOR-T90-02948,301.6,314.5,1274,81.0,174
ARMOR-T90-02949,299.8,317.1,2603,84.8,52
ARMOR-T90-02950,307.1,308.6,1940,34.8,83
ARMOR-T90-02951,305.8,317.4,1503,55.3,105
ARMOR-T90-02952,304.1,305.8,2285,46.6,40
ARMOR-T90-02953,304.3,312.8,1769,54.5,202
ARMOR-T90-02954,301.0,305.7,1985,26.0,159
ARMOR-T90-02955,307.0,316.6,2331,74.9,127
ARMOR-T90-02956,304.0,311.9,2410,78.7,141
ARMOR-T90-02957,304.5,313.7,2186,46.5,87
ARMOR-T90-02958,306.2,315.8,1428,34.6,235
ARMOR-T90-02959,298.6,307.0,2271,24.9,102
ARMOR-T90-02960,305.5,305.5,1467,62.9,106
ARMOR-T90-02961,297.5,316.4,1926,36.9,222
ARMOR-T90-02962,299.5,309.1,2001,78.7,16
ARMOR-T90-02963,299.4,306.7,1453,62.0,24
ARMOR-T90-02964,307.7,311.1,2156,60.2,63
ARMOR-T90-02965,306.1,312.8,2069,54.2,200
ARMOR-T90-02966,304.1,305.4,1286,18.2,85
ARMOR-T90-02967,304.5,308.6,2404,80.2,118
ARMOR-T90-02968,302.3,305.4,2248,59.0,236
ARMOR-T90-02969,307.3,310.5,2611,84.6,175
ARMOR-T90-02970,301.5,316.6,1421,52.6,34
ARMOR-T90-02971,299.9,317.8,2189,64.7,36
ARMOR-T90-02972,297.1,313.3,1596,18.9,54
ARMOR-T90-02973,305.2,307.1,2137,59.2,144
ARMOR-T90-02974,304.5,316.8,1710,68.5,155
ARMOR-T90-02975,300.0,311.7,1760,69.5,128
ARMOR-T90-02976,295.3,307.0,2045,68.9,52
ARMOR-T90-02977,305.9,317.0,1639,30.8,72
ARMOR-T90-02978,295.1,314.8,2398,83.3,182
ARMOR-T90-02979,304.1,314.5,1510,84.7,112
ARMOR-T90-02980,307.6,314.2,2497,20.3,188
ARMOR-T90-02981,300.7,307.6,1234,80.6,12
ARMOR-T90-02982,298.1,307.7,1416,35.3,46
ARMOR-T90-02983,304.2,313.9,1920,63.2,191
ARMOR-T90-02984,305.6,307.9,2215,38.7,159
ARMOR-T90-02985,302.1,310.7,2631,82.7,27
ARMOR-T90-02986,307.6,315.2,1718,22.1,52
ARMOR-T90-02987,295.7,315.2,1468,49.8,30
ARMOR-T90-02988,301.6,310.9,1837,45.0,7
ARMOR-T90-02989,304.3,315.3,1674,37.8,71
ARMOR-T90-02990,306.2,315.9,2548,60.2,123
ARMOR-T90-02991,297.3,313.5,2579,24.2,97
ARMOR-T90-02992,305.4,308.0,1289,65.2,86
ARMOR-T90-02993,302.2,308.6,2265,83.6,73
ARMOR-T90-02994,300.2,309.1,2588,71.3,100
ARMOR-T90-02995,296.7,306.5,2425,75.2,239
ARMOR-T90-02996,306.2,308.6,2589,40.2,24
ARMOR-T90-02997,297.0,307.7,2181,37.7,114
ARMOR-T90-02998,299.0,310.9,1487,51.2,32
ARMOR-T90-02999,298.8,316.8,1680,18.2,236
ARMOR-T90-03000,306.3,306.4,1836,81.2,195
ARMOR-T90-03001,303.7,314.4,1700,25.1,134
ARMOR-T90-03002,305.4,313.9,1251,78.2,96
ARMOR-T90-03003,298.3,306.2,1302,20.9,193
ARMOR-T90-03004,303.1,317.0,2584,72.6,111
ARMOR-T90-03005,302.4,312.4,2647,25.6,173
ARMOR-T90-03006,305.8,309.7,1898,17.7,95
ARMOR-T90-03007,306.8,314.8,2428,65.4,4
ARMOR-T90-03008,295.2,308.3,2237,34.6,120
ARMOR-T90-03009,303.8,314.0,1669,65.0,109
ARMOR-T90-03010,295.7,305.5,2689,53.9,16
ARMOR-T90-03011,302.1,315.9,2527,22.6,75
ARMOR-T90-03012,298.7,310.8,1626,80.2,51
ARMOR-T90-03013,299.0,313.3,1309,46.7,139
ARMOR-T90-03014,299.6,307.9,2788,66.4,61
ARMOR-T90-03015,303.1,313.8,1714,50.1,162
ARMOR-T90-03016,299.3,315.0,1267,57.3,189
ARMOR-T90-03017,304.5,311.2,2469,36.2,20
ARMOR-T90-03018,300.3,313.0,1588,29.0,84
ARMOR-T90-03019,295.9,310.9,1507,53.0,249
ARMOR-T90-03020,305.2,316.6,2575,45.8,193
ARMOR-T90-03021,298.7,311.5,2289,42.3,180
ARMOR-T90-03022,300.6,315.9,1659,62.1,248
ARMOR-T90-03023,303.9,315.4,1546,63.3,20
ARMOR-T90-03024,299.3,310.3,1524,18.2,142
ARMOR-T90-03025,295.7,308.0,1866,38.7,202
ARMOR-T90-03026,299.9,310.3,2256,43.8,201
ARMOR-T90-03027,307.3,315.7,1267,21.8,209
ARMOR-T90-03028,303.3,308.0,1386,31.5,150
ARMOR-T90-03029,303.7,311.8,1391,18.6,127
ARMOR-T90-03030,303.2,315.5,2436,84.7,158
ARMOR-T90-03031,297.6,309.6,1627,66.6,53
ARMOR-T90-03032,300.4,313.3,2574,21.1,182
ARMOR-T90-03033,304.8,308.2,2331,16.4,247
ARMOR-T90-03034,296.3,306.4,2463,65.4,25
ARMOR-T90-03035,298.6,315.3,1415,45.7,52
ARMOR-T90-03036,298.6,306.3,1376,70.1,65
ARMOR-T90-03037,300.6,308.5,2788,79.6,166
ARMOR-T90-03038,307.7,316.1,2553,57.0,6
ARMOR-T90-03039,295.9,309.5,1760,28.1,215
ARMOR-T90-03040,301.7,317.6,2080,69.8,166
ARMOR-T90-03041,297.3,317.7,1825,81.9,31
ARMOR-T90-03042,307.6,308.5,2673,55.6,153
ARMOR-T90-03043,296.5,305.5,1806,62.7,86
ARMOR-T90-03044,300.2,314.2,2670,38.6,205
ARMOR-T90-03045,304.6,310.9,2760,41.7,156
ARMOR-T90-03046,304.2,306.3,1378,66.4,152
ARMOR-T90-03047,300.5,314.2,1594,79.9,183
ARMOR-T90-03048,299.5,305.4,2368,59.0,158
ARMOR-T90-03049,300.2,316.3,2075,70.3,193
ARMOR-T90-03050,298.4,306.8,2161,27.0,1
ARMOR-T90-03051,297.7,306.7,1397,29.8,214
ARMOR-T90-03052,301.3,307.3,2168,52.2,249
ARMOR-T90-03053,298.5,317.5,2307,27.4,174
ARMOR-T90-03054,298.7,314.0,1868,59.4,74
ARMOR-T90-03055,303.5,315.4,2308,35.4,28
ARMOR-T90-03056,307.6,310.2,1656,70.4,126
ARMOR-T90-03057,302.8,309.4,2699,71.6,233
ARMOR-T90-03058,296.0,308.0,2476,47.5,226
ARMOR-T90-03059,296.0,311.2,1271,27.7,48
ARMOR-T90-03060,307.4,312.2,1422,60.3,200
ARMOR-T90-03061,298.9,313.2,1475,84.5,31
ARMOR-T90-03062,296.2,308.3,2469,58.6,157
ARMOR-T90-03063,302.8,317.3,2564,17.5,14
ARMOR-T90-03064,303.1,307.2,1772,16.2,61
ARMOR-T90-03065,303.4,317.6,2123,37.4,77
ARMOR-T90-03066,298.5,305.2,1670,28.7,242
ARMOR-T90-03067,295.2,311.3,1653,71.9,16
ARMOR-T90-03068,307.5,309.3,2168,74.1,21
ARMOR-T90-03069,298.3,310.8,1206,33.1,243
ARMOR-T90-03070,303.8,312.4,1387,37.8,157
ARMOR-T90-03071,304.2,310.7,1203,31.5,80
ARMOR-T90-03072,302.9,310.4,2106,78.6,143
ARMOR-T90-03073,299.1,314.5,2348,50.2,179
ARMOR-T90-03074,298.5,313.9,2238,60.9,7
ARMOR-T90-03075,302.8,315.8,2159,44.1,191
ARMOR-T90-03076,306.3,308.2,1724,59.2,166
ARMOR-T90-03077,307.3,312.9,1829,42.0,30
ARMOR-T90-03078,296.4,312.6,2463,38.8,11
ARMOR-T90-03079,297.0,309.8,1974,59.4,32
ARMOR-T90-03080,307.3,311.3,1559,56.4,185
ARMOR-T90-03081,304.6,309.1,1717,35.5,11
ARMOR-T90-03082,306.5,306.8,2543,25.5,24
ARMOR-T90-03083,297.6,307.8,2454,40.8,165
ARMOR-T90-03084,302.6,306.4,2253,44.1,47
ARMOR-T90-03085,304.1,313.9,2757,59.0,209
ARMOR-T90-03086,303.8,313.6,2120,79.0,82
ARMOR-T90-03087,300.3,317.4,2379,17.5,54
ARMOR-T90-03088,295.2,314.5,2051,32.1,130
ARMOR-T90-03089,302.6,305.7,2134,28.6,124
ARMOR-T90-03090,298.3,316.5,2100,50.2,226
ARMOR-T90-03091,300.9,316.2,1598,45.1,68
ARMOR-T90-03092,307.4,310.8,2569,66.0,162
ARMOR-T90-03093,300.2,312.6,2418,32.0,50
ARMOR-T90-03094,305.9,317.7,1367,56.6,26
ARMOR-T90-03095,297.5,311.9,1576,76.9,164
ARMOR-T90-03096,303.7,316.8,2712,78.7,237
ARMOR-T90-03097,307.7,306.1,2585,82.1,212
ARMOR-T90-03098,296.3,307.5,2705,69.1,143
ARMOR-T90-03099,295.1,310.7,2467,78.4,219
ARMOR-T90-03100,300.6,312.6,1806,31.4,24
ARMOR-T90-03101,296.2,315.6,2210,28.8,32
ARMOR-T90-03102,304.7,317.8,1788,15.5,61
ARMOR-T90-03103,306.9,310.1,2394,64.5,144
ARMOR-T90-03104,300.6,305.6,2736,80.6,170
ARMOR-T90-03105,298.4,315.4,2629,28.1,29
ARMOR-T90-03106,300.6,312.9,2797,59.6,40
ARMOR-T90-03107,304.4,307.6,2430,67.3,116
ARMOR-T90-03108,295.1,311.4,2377,79.9,3
ARMOR-T90-03109,302.7,314.7,1247,60.3,65
ARMOR-T90-03110,303.0,315.0,2224,82.9,59
ARMOR-T90-03111,303.3,311.5,2630,39.1,136
ARMOR-T90-03112,298.1,309.0,2330,39.5,245
ARMOR-T90-03113,304.3,317.7,1372,53.0,30
ARMOR-T90-03114,296.2,313.6,1705,41.8,88
ARMOR-T90-03115,297.6,310.3,2353,15.1,228
ARMOR-T90-03116,306.4,308.6,1597,66.2,99
ARMOR-T90-03117,304.6,314.5,1493,67.6,118
ARMOR-T90-03118,295.2,308.1,1751,67.3,68
ARMOR-T90-03119,298.2,307.2,2670,39.2,151
ARMOR-T90-03120,297.8,311.9,2049,51.6,23
ARMOR-T90-03121,298.5,308.8,2239,40.2,220
ARMOR-T90-03122,298.2,313.2,2084,16.1,241
ARMOR-T90-03123,295.8,306.5,2572,54.4,172
ARMOR-T90-03124,301.0,313.5,2203,23.7,222
ARMOR-T90-03125,304.5,308.7,2426,20.6,164
ARMOR-T90-03126,302.9,305.0,1333,67.9,185
ARMOR-T90-03127,303.7,306.7,1970,15.7,247
ARMOR-T90-03128,296.1,317.1,2749,82.1,210
ARMOR-T90-03129,307.4,316.3,1707,51.1,22
ARMOR-T90-03130,305.9,308.0,2289,83.8,162
ARMOR-T90-03131,305.5,315.1,1679,19.1,62
ARMOR-T90-03132,305.7,312.9,2062,55.8,117
ARMOR-T90-03133,307.1,317.6,1658,39.5,113
ARMOR-T90-03134,302.1,309.9,2565,74.0,5
ARMOR-T90-03135,297.6,313.9,1825,40.3,5
ARMOR-T90-03136,303.0,305.8,1358,33.2,247
ARMOR-T90-03137,304.7,310.2,1360,75.0,228
ARMOR-T90-03138,304.6,317.5,2477,41.2,29
ARMOR-T90-03139,301.8,312.0,2139,16.2,0
ARMOR-T90-03140,295.9,308.7,2750,42.3,62
ARMOR-T90-03141,299.8,306.6,2772,60.8,135
ARMOR-T90-03142,307.0,314.1,1354,32.8,27
ARMOR-T90-03143,302.6,313.4,1685,45.2,88
ARMOR-T90-03144,302.0,309.9,1631,19.0,160
ARMOR-T90-03145,298.5,317.4,2250,56.2,52
ARMOR-T90-03146,299.8,305.3,2203,67.9,37
ARMOR-T90-03147,306.6,308.9,2235,43.9,51
ARMOR-T90-03148,303.7,317.0,1266,44.4,77
ARMOR-T90-03149,305.2,309.2,1741,21.2,138
ARMOR-T90-03150,300.9,308.3,1295,29.1,129
ARMOR-T90-03151,303.2,311.9,1414,25.8,52
ARMOR-T90-03152,298.2,315.7,1393,48.7,93
ARMOR-T90-03153,304.2,306.3,2513,52.0,93
ARMOR-T90-03154,300.6,317.3,2767,81.4,195
ARMOR-T90-03155,300.8,315.3,2084,20.1,204
ARMOR-T90-03156,303.4,307.4,1238,57.0,6
ARMOR-T90-03157,307.2,314.3,2138,51.9,229
ARMOR-T90-03158,295.8,310.0,2138,51.1,66
ARMOR-T90-03159,305.7,310.2,1405,76.1,136
ARMOR-T90-03160,298.8,315.2,2141,29.4,205
ARMOR-T90-03161,300.8,317.5,1754,17.9,115
ARMOR-T90-03162,295.3,306.6,1683,62.1,190
ARMOR-T90-03163,298.9,310.5,2560,39.2,138
ARMOR-T90-03164,301.5,311.3,2719,16.2,36
ARMOR-T90-03165,295.7,309.9,1970,32.6,141
ARMOR-T90-03166,301.4,309.7,1448,36.7,146
ARMOR-T90-03167,307.1,305.7,2297,58.2,7
ARMOR-T90-03168,296.4,313.9,1572,27.1,134
ARMOR-T90-03169,304.9,310.7,2078,43.9,58
ARMOR-T90-03170,300.3,307.5,2034,48.8,122
ARMOR-T90-03171,303.5,315.6,2070,47.1,190
ARMOR-T90-03172,298.4,315.4,1901,83.2,6
ARMOR-T90-03173,297.1,311.3,1337,18.2,119
ARMOR-T90-03174,297.1,308.9,2147,81.6,182
ARMOR-T90-03175,295.9,313.3,1656,55.7,2
ARMOR-T90-03176,297.4,308.7,2013,70.7,66
ARMOR-T90-03177,303.6,308.1,2022,45.1,17
ARMOR-T90-03178,306.5,314.5,2141,46.8,44
ARMOR-T90-03179,305.6,305.5,1643,76.6,96
ARMOR-T90-03180,303.9,306.2,1552,77.7,228
ARMOR-T90-03181,296.4,305.1,2195,31.7,91
ARMOR-T90-03182,298.8,307.0,1993,28.9,163
ARMOR-T90-03183,299.0,305.9,1610,49.7,143
ARMOR-T90-03184,298.2,317.9,1877,78.0,78
ARMOR-T90-03185,301.7,308.8,2761,37.6,156
ARMOR-T90-03186,302.0,306.9,1652,60.6,58
ARMOR-T90-03187,299.6,308.1,1618,64.6,145
ARMOR-T90-03188,299.6,317.2,1649,69.5,176
ARMOR-T90-03189,305.8,311.8,2194,54.5,237
ARMOR-T90-03190,305.3,309.7,2338,43.2,173
ARMOR-T90-03191,299.0,316.4,1250,82.7,82
ARMOR-T90-03192,306.9,310.1,2592,57.8,156
ARMOR-T90-03193,307.4,309.4,2738,66.0,197
ARMOR-T90-03194,299.2,307.7,1409,39.1,108
ARMOR-T90-03195,299.6,309.9,2087,61.9,177
ARMOR-T90-03196,301.6,309.1,2197,33.0,249
ARMOR-T90-03197,307.2,313.8,2192,32.2,238
ARMOR-T90-03198,306.4,308.8,2049,65.0,54
ARMOR-T90-03199,296.3,312.5,1826,51.5,154
ARMOR-T90-03200,300.1,305.9,1878,62.8,134
ARMOR-T90-03201,302.2,307.5,2658,33.9,90
ARMOR-T90-03202,301.5,310.3,1976,56.9,82
ARMOR-T90-03203,297.5,317.2,2450,46.1,125
ARMOR-T90-03204,306.2,309.9,1862,56.8,80
ARMOR-T90-03205,303.8,313.6,1467,35.4,168
ARMOR-T90-03206,305.9,308.3,1315,65.1,138
ARMOR-T90-03207,306.2,306.7,1953,71.4,4
ARMOR-T90-03208,304.7,305.8,2583,33.2,65
ARMOR-T90-03209,300.7,309.0,2552,36.0,110
ARMOR-T90-03210,302.9,307.0,2263,61.3,183
ARMOR-T90-03211,297.1,307.3,1381,63.7,11
ARMOR-T90-03212,303.8,314.9,2713,64.3,169
ARMOR-T90-03213,297.3,305.2,2432,62.8,105
ARMOR-T90-03214,304.0,312.3,2102,42.5,243
ARMOR-T90-03215,298.0,309.9,2496,42.6,74
ARMOR-T90-03216,296.5,311.6,2342,32.8,137
ARMOR-T90-03217,297.1,312.3,2605,26.0,27
ARMOR-T90-03218,295.0,309.1,2145,63.5,6
ARMOR-T90-03219,304.3,308.8,2759,21.5,141
ARMOR-T90-03220,304.5,314.5,1457,80.6,76
ARMOR-T90-03221,301.7,316.3,2706,72.9,196
ARMOR-T90-03222,297.1,307.5,1708,75.0,60
ARMOR-T90-03223,296.1,306.3,1291,78.5,50
ARMOR-T90-03224,295.2,316.7,2384,43.6,169
ARMOR-T90-03225,297.2,309.5,1348,74.3,135
ARMOR-T90-03226,306.6,312.2,1316,26.1,177
ARMOR-T90-03227,298.1,309.7,1657,16.5,128
ARMOR-T90-03228,299.6,306.6,1764,69.9,196
ARMOR-T90-03229,296.4,312.7,2013,20.2,10
ARMOR-T90-03230,297.9,311.8,1244,84.2,243
ARMOR-T90-03231,301.7,307.6,1973,62.2,106
ARMOR-T90-03232,302.9,310.9,1433,67.7,47
ARMOR-T90-03233,298.2,315.4,2598,32.2,137
ARMOR-T90-03234,295.8,312.7,2770,62.2,142
ARMOR-T90-03235,300.1,306.3,1396,18.0,102
ARMOR-T90-03236,298.0,312.1,1224,73.6,46
ARMOR-T90-03237,297.9,314.1,1594,26.9,220
ARMOR-T90-03238,307.5,315.3,1913,63.8,152
ARMOR-T90-03239,303.0,313.2,2259,30.7,111
ARMOR-T90-03240,302.2,307.0,2697,19.8,5
ARMOR-T90-03241,300.4,314.2,1422,48.7,10
ARMOR-T90-03242,300.6,313.8,2063,26.9,16
ARMOR-T90-03243,302.0,305.3,1729,66.1,142
ARMOR-T90-03244,304.1,310.4,2411,31.6,15
ARMOR-T90-03245,304.1,309.3,2625,39.0,55
ARMOR-T90-03246,297.2,313.7,1456,54.7,65
ARMOR-T90-03247,301.5,307.8,1853,34.9,163
ARMOR-T90-03248,300.4,312.7,2359,41.5,82
ARMOR-T90-03249,306.3,316.9,1790,72.1,165
ARMOR-T90-03250,303.2,315.4,1643,27.5,241
ARMOR-T90-03251,301.9,317.0,1617,20.8,212
ARMOR-T90-03252,296.5,317.7,2515,38.0,74
ARMOR-T90-03253,302.9,305.1,1773,44.7,232
ARMOR-T90-03254,296.5,313.1,1328,53.0,126
ARMOR-T90-03255,299.4,310.4,2210,41.1,130
ARMOR-T90-03256,296.9,316.2,1540,70.3,225
ARMOR-T90-03257,304.0,308.3,2009,17.8,17
ARMOR-T90-03258,297.7,317.8,2480,45.2,206
ARMOR-T90-03259,300.1,313.0,2191,41.8,88
ARMOR-T90-03260,306.6,315.3,2789,60.3,181
ARMOR-T90-03261,297.7,306.1,1299,82.6,241
ARMOR-T90-03262,301.6,307.4,1238,50.7,242
ARMOR-T90-03263,300.5,314.9,1462,84.1,206
ARMOR-T90-03264,295.2,305.3,1349,36.2,93
ARMOR-T90-03265,305.3,315.6,1889,17.2,16
ARMOR-T90-03266,295.9,305.2,2012,26.6,209
ARMOR-T90-03267,301.2,313.5,2553,42.7,222
ARMOR-T90-03268,302.3,309.7,2343,37.1,113
ARMOR-T90-03269,303.2,312.9,1418,21.8,106
ARMOR-T90-03270,304.0,314.0,2105,45.3,209
ARMOR-T90-03271,298.3,309.5,2346,38.7,246
ARMOR-T90-03272,295.1,306.4,1443,23.6,98
ARMOR-T90-03273,304.4,305.9,2085,35.7,12
ARMOR-T90-03274,302.0,312.7,1786,77.1,62
ARMOR-T90-03275,305.9,311.8,1717,36.1,13
ARMOR-T90-03276,305.7,314.6,2244,65.0,186
ARMOR-T90-03277,306.0,311.6,1389,57.8,163
ARMOR-T90-03278,301.3,310.5,2448,44.9,17
ARMOR-T90-03279,299.3,310.2,2114,31.7,132
ARMOR-T90-03280,305.3,305.3,1814,40.8,13
ARMOR-T90-03281,300.9,309.4,2055,56.4,24
ARMOR-T90-03282,297.4,317.7,1665,39.6,43
ARMOR-T90-03283,306.1,316.4,1298,30.0,120
ARMOR-T90-03284,306.5,309.3,2029,23.2,38
ARMOR-T90-03285,301.1,312.6,2586,76.6,139
ARMOR-T90-03286,296.0,316.0,2196,45.8,103
ARMOR-T90-03287,300.0,310.7,2306,58.8,188
ARMOR-T90-03288,305.4,305.2,1255,49.3,61
ARMOR-T90-03289,306.7,306.0,2245,76.1,52
ARMOR-T90-03290,297.6,311.6,1779,53.3,52
ARMOR-T90-03291,295.9,317.6,1384,48.7,155
ARMOR-T90-03292,306.4,314.0,1721,79.7,162
ARMOR-T90-03293,300.1,305.9,1463,65.4,117
ARMOR-T90-03294,302.0,307.5,2448,22.8,64
ARMOR-T90-03295,307.6,315.0,2261,27.4,130
ARMOR-T90-03296,295.9,315.9,2202,70.1,42
ARMOR-T90-03297,303.4,313.0,1322,73.5,49
ARMOR-T90-03298,296.0,313.4,2379,53.2,198
ARMOR-T90-03299,299.9,305.4,1500,53.8,136
ARMOR-T90-03300,305.4,315.8,2032,59.2,35
ARMOR-T90-03301,300.6,315.2,2290,45.7,22
ARMOR-T90-03302,308.0,308.4,1844,62.6,215
ARMOR-T90-03303,302.3,314.2,2073,22.6,73
ARMOR-T90-03304,299.2,307.8,1593,82.3,49
ARMOR-T90-03305,297.9,305.5,2793,67.5,54
ARMOR-T90-03306,299.6,307.6,1860,59.2,239
ARMOR-T90-03307,299.8,307.3,2628,37.1,124
ARMOR-T90-03308,295.9,309.4,2672,26.3,11
ARMOR-T90-03309,299.8,310.4,2354,43.7,82
ARMOR-T90-03310,301.0,311.6,1268,61.3,31
ARMOR-T90-03311,304.4,311.2,2568,59.4,151
ARMOR-T90-03312,303.5,308.5,1961,41.8,85
ARMOR-T90-03313,304.2,305.4,1519,57.9,194
ARMOR-T90-03314,295.1,312.9,1376,72.0,231
ARMOR-T90-03315,297.8,310.1,1783,16.8,154
ARMOR-T90-03316,303.6,308.9,2752,46.5,188
ARMOR-T90-03317,301.3,316.3,2383,68.1,18
ARMOR-T90-03318,295.1,314.7,1781,53.2,200
ARMOR-T90-03319,305.5,316.2,2756,60.6,50
ARMOR-T90-03320,305.0,311.4,2358,51.2,63
ARMOR-T90-03321,302.1,306.7,1310,84.4,240
ARMOR-T90-03322,295.9,314.1,2198,18.8,204
ARMOR-T90-03323,305.0,307.7,1957,49.4,129
ARMOR-T90-03324,302.6,310.7,1482,21.4,163
ARMOR-T90-03325,305.2,305.8,2743,26.2,220
ARMOR-T90-03326,304.8,315.7,1393,41.8,127
ARMOR-T90-03327,305.4,306.6,2166,25.9,138
ARMOR-T90-03328,301.7,316.7,2270,82.5,225
ARMOR-T90-03329,296.8,316.2,2177,81.3,195
ARMOR-T90-03330,303.7,311.0,1541,38.5,195
ARMOR-T90-03331,303.1,314.7,2465,59.8,243
ARMOR-T90-03332,304.6,313.1,1721,52.4,63
ARMOR-T90-03333,297.2,315.4,2593,72.1,0
ARMOR-T90-03334,297.5,310.6,2000,58.9,88
ARMOR-T90-03335,306.6,315.2,2102,15.0,25
ARMOR-T90-03336,304.7,311.0,1330,68.4,138
ARMOR-T90-03337,306.8,317.2,2493,67.3,86
ARMOR-T90-03338,304.9,311.3,2013,50.7,1
ARMOR-T90-03339,302.8,311.0,1260,78.2,210
ARMOR-T90-03340,303.5,315.2,1363,78.6,92
ARMOR-T90-03341,306.6,315.7,2748,51.7,167
ARMOR-T90-03342,302.5,312.2,1471,57.6,118
ARMOR-T90-03343,303.2,307.3,1332,84.8,243
ARMOR-T90-03344,297.0,311.1,2467,35.9,131
ARMOR-T90-03345,301.2,317.6,2197,37.7,248
ARMOR-T90-03346,304.3,314.8,2657,27.8,79
ARMOR-T90-03347,298.5,315.5,1237,77.7,110
ARMOR-T90-03348,297.6,305.4,2791,67.1,164
ARMOR-T90-03349,299.1,311.1,2542,22.4,125
ARMOR-T90-03350,298.1,313.4,2733,83.7,188
ARMOR-T90-03351,297.8,315.8,2599,66.2,218
ARMOR-T90-03352,300.5,305.6,2783,74.5,4
ARMOR-T90-03353,306.8,316.1,1816,18.4,142
ARMOR-T90-03354,301.6,312.1,1673,50.3,214
ARMOR-T90-03355,297.4,307.6,1258,63.9,240
ARMOR-T90-03356,296.0,309.1,1788,53.0,194
ARMOR-T90-03357,304.1,308.7,1698,61.7,209
ARMOR-T90-03358,300.0,311.9,2441,72.3,234
ARMOR-T90-03359,305.7,305.7,1766,41.2,25
ARMOR-T90-03360,303.6,307.1,1766,74.4,5
ARMOR-T90-03361,305.4,315.6,2352,26.4,122
ARMOR-T90-03362,298.5,306.7,2103,34.0,43
ARMOR-T90-03363,304.0,308.0,1582,18.0,245
ARMOR-T90-03364,298.4,310.9,2611,40.5,57
ARMOR-T90-03365,307.2,311.7,1284,41.6,80
ARMOR-T90-03366,303.3,314.9,2733,71.4,45
ARMOR-T90-03367,299.2,310.8,1826,60.7,101
ARMOR-T90-03368,298.5,315.3,2660,45.6,169
ARMOR-T90-03369,297.5,313.0,2025,60.6,47
ARMOR-T90-03370,304.0,306.5,1492,18.7,113
ARMOR-T90-03371,297.8,307.0,2272,27.6,154
ARMOR-T90-03372,302.7,310.7,2290,58.9,19
ARMOR-T90-03373,298.4,310.2,1986,59.9,197
ARMOR-T90-03374,303.6,314.7,1328,69.2,114
ARMOR-T90-03375,305.6,312.5,1228,43.2,162
ARMOR-T90-03376,305.1,310.0,2566,65.6,75
ARMOR-T90-03377,304.9,307.2,2768,62.9,175
ARMOR-T90-03378,297.4,307.9,2342,82.4,194
ARMOR-T90-03379,296.1,312.5,1891,30.1,239
ARMOR-T90-03380,304.1,310.5,1332,53.6,195
ARMOR-T90-03381,299.8,311.7,2550,57.1,120
ARMOR-T90-03382,300.6,307.2,2408,84.9,179
ARMOR-T90-03383,295.4,313.6,2729,29.1,108
ARMOR-T90-03384,298.4,316.1,1845,51.6,67
ARMOR-T90-03385,295.4,308.4,1888,39.2,131
ARMOR-T90-03386,306.4,311.4,1733,51.8,166
ARMOR-T90-03387,298.2,317.7,2464,31.2,148
ARMOR-T90-03388,302.2,309.3,1715,18.3,235
ARMOR-T90-03389,295.5,312.7,2159,55.1,65
ARMOR-T90-03390,303.7,306.2,1364,38.5,143
ARMOR-T90-03391,299.2,312.9,2126,27.7,134
ARMOR-T90-03392,306.7,306.2,2132,37.7,82
ARMOR-T90-03393,306.5,317.5,1756,18.4,234
ARMOR-T90-03394,299.2,314.3,2441,81.5,224
ARMOR-T90-03395,306.7,315.2,1879,55.7,8
