asset_id,vibration_g_rms,bearing_temp_c,shaft_rpm,kurtosis,ml_failure_prob,readiness_score,predicted_rul_days,status,ml_model_applied
AST-BRG-01244,4.470481172149372,76.78578842216643,3383.8323795833244,4.787311803477003,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01245,4.076812757432094,77.12876577090977,2921.428502077815,3.7234014268925097,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01246,3.4432355116676523,45.30163446232697,2596.9683146981365,2.7023631508708736,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01247,1.1168509251072216,65.00676512459762,3114.731235218574,5.374750788990137,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01248,0.652873043608884,59.71748570204612,3274.479039494336,6.20991434307467,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01249,4.827984884733729,87.23161797616305,2296.53137216944,3.200481414252794,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01250,3.3982564782474687,72.88513527310258,2340.260075836405,5.993378727782773,0.47,53,31,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01251,4.2437252675880295,66.95024398495892,2126.522245564406,6.169601654208849,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01252,2.7631550521089854,41.923678530735046,3520.094736044305,6.431663903465879,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01253,1.0513484881232542,71.3382733594047,2873.199010296841,3.640725883070025,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01254,1.088373223351987,42.03223434081401,1399.7353588993735,6.386998180316524,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01255,3.7221568499761655,55.232394533945126,3271.103095951244,3.8788498453666582,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01256,2.5224377060274747,43.57051788885991,2353.3438580070438,4.875053457858662,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01257,1.4424662154915826,76.52441882146213,1365.0093754139698,2.7171821245788133,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01258,2.8104943696847533,47.37512683016916,2519.3214123919465,2.6886886799855976,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01259,0.8017820042531303,58.51156239128156,2201.194269541685,5.597604814748472,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01260,3.2352655889976742,88.74048665712672,3306.5985716703,4.4112639053045015,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01261,1.764269000844959,47.25898300393822,1689.5870486625297,3.6020572140876355,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01262,4.248527772994784,65.46830383752675,3183.515062781239,3.318778032907114,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01263,1.9587012069407967,60.15629966996132,2538.4528588450867,5.380800010694637,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01264,2.639534700684466,36.08744246274378,1331.0647277123255,2.501726639308961,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01265,0.5546165375680729,82.56548681436877,3532.428723181163,5.965332027546474,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01266,0.8405003726344267,39.14275437887599,2430.27658584768,2.840773306358694,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01267,2.3447197151114185,63.45530125861721,1898.104450155798,3.3234053441049136,0.52,48,28,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01268,2.7557125231704807,68.640697696337,2326.5764207742195,4.160816499786085,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01269,3.3200965761607275,72.70558739687522,3258.858680441974,4.584892580779245,0.42,58,34,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01270,1.8708141199337247,76.31789775847253,1931.7674985241524,4.02647899799995,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01271,3.76641486479475,50.196343011362906,1662.4233515680808,3.879062309432464,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01272,4.542575266789262,35.59872659950696,1509.7709926341154,6.64483885191471,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01273,4.165299647798744,78.40661974129472,1914.862556136507,5.258792629346596,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01274,0.6862084791372786,67.13939596085471,3072.1154088961043,2.6007617080797694,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01275,2.758382652111796,85.16706219243493,2331.903276468628,4.349756406310547,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01276,0.993171838565422,84.28330177404166,1745.955848864496,6.262537408899072,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01277,1.637611574553879,85.59957006727299,1598.843999063398,3.796261601565872,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01278,5.137314188355589,64.10567959877241,1998.55074362491,2.9065922825298696,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01279,1.1697290516371122,55.017703750211936,3455.818494925701,5.761054517836646,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01280,2.8447743212213736,82.4934921554822,2023.2641102160585,5.105859477325149,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01281,3.40533195129516,62.07764678175529,3571.497782291125,4.952343783653967,0.47,53,31,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01282,3.8015853615572888,46.00653178420608,2364.5530938368547,2.730379206311854,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01283,3.130348812388496,86.29844117368846,1629.993403896362,3.1041457421207244,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01284,0.5459229828701632,87.95359260634083,3338.7362203044227,5.17696240371639,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01285,2.034368148746762,62.97858536841021,2304.8528955235843,3.393642518272994,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01286,2.933244723908144,39.54198363858725,2903.2112244108584,4.667501342918225,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01287,0.9129725459807168,58.269565395015874,3560.907799701964,4.842991249926392,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01288,2.1479465766831494,83.2122595677562,1320.4208407679375,3.719080918165039,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01289,0.6560546113194229,89.10644171277372,1432.066943490161,6.578228168828419,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01290,0.8693189366285975,47.20836454985575,2929.096179510615,6.122595659392973,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01291,2.3655393981475017,39.01841672151629,1876.380007909133,5.606206082821034,0.51,49,29,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01292,1.1237640440023835,87.64102718797032,1642.3233526802378,2.835373625560459,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01293,3.1674419868293238,58.36429633873252,1294.4685115673508,2.956359083028784,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01294,3.740485354945149,67.5056578560538,1252.4321087668843,4.6189597872193096,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01295,4.26275748581269,93.08394872304554,3058.765447487498,3.1910674015212384,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01296,1.4407061479506074,38.99388367485337,1522.64022568692,6.706541493176738,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01297,1.2871681366176275,73.89908044712573,2322.5294783307622,3.1816370063178607,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01298,0.9914688495716812,39.446325354492025,2654.152356430759,4.596111692495088,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01299,3.4912221728550925,57.52813570799002,2228.044321365231,4.065720544418474,0.56,43,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01300,3.820435914488435,83.22887271160681,1265.0559656069595,5.2493616122526205,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01301,0.6484548806805176,61.00833396533807,3080.4036062109813,3.054856558224527,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01302,4.900197557345343,94.83094123417705,1225.2317388999684,4.350360640582281,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01303,0.7442650331619203,68.54355709679612,3028.535746505961,3.6812316410707178,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01304,3.044092775915032,54.269729158157205,3343.9307850914947,6.317331556088258,0.29,71,42,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01305,3.832584441419307,48.20667955428519,2238.8158105372136,2.674518562179189,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01306,4.593554881606602,56.03123205716971,2485.301935434716,6.429028224227775,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01307,3.8562085810224103,57.35199642557305,2344.760142282369,6.081874795777901,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01308,4.268121990428021,39.12282066343766,2134.100684696253,3.7795540806955055,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01309,2.0954159049511887,57.1744519656064,3329.8188848888644,5.89394981511155,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01310,4.329678034608607,62.85431118435349,3345.440425607977,2.6342183094566147,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01311,0.8765397780079731,78.36426513432828,2005.9592751396829,6.657521866261592,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01312,4.70563828348448,74.40376908329648,2676.167409635276,4.764358253136094,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01313,3.0736841679225604,77.52593931374926,3424.578149150074,3.804108412081415,0.29,71,42,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01314,4.341299518823721,35.50182091261143,3508.940397459244,4.059107814157112,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01315,2.625895937236011,48.06004397483216,2421.501697012914,2.7855430198801385,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01316,3.524815167423668,74.70105730399139,2286.7795326823843,6.754202910380768,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01317,2.974092506399732,64.03936209078483,1868.8663582284616,2.668955364147977,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01318,3.93847075225006,35.318808540100754,3501.292495656984,5.316100629535794,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01319,0.883660915543771,83.26967854590934,1542.7543307348817,4.403764489137771,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01320,0.7836547947556498,81.36857439742025,2591.59098251454,6.5803397382114746,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01321,1.6613851998476885,67.90514977961377,1878.1206420447331,3.557798883319219,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01322,1.2498599965319852,38.987799546576326,1869.619896834712,4.787973342933449,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01323,4.597382762983348,80.99090297195508,2171.924609702852,4.574131696905837,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01324,1.5303057405828082,70.02281526388184,3597.103045957571,5.522325709415435,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01325,5.086566702349917,81.91759862947755,1331.919136415573,2.792443997395408,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01326,2.0834102213242023,80.10481954375042,2588.500363688476,3.333293259100426,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01327,1.3559542037368866,83.18012431747023,1398.1731792846651,3.422628726399254,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01328,4.211582983569652,66.08048398427749,1570.8499919772455,5.674048245819265,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01329,3.595926544854118,43.4194710916109,2254.951060254957,3.3132963942049822,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01330,2.8415198673297533,75.26944840278132,2425.104315231459,4.9660145847312,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01331,3.110208689406867,72.22842710311824,1821.1017800748575,3.4255484281541007,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01332,3.88024835787964,79.53519123194523,1959.4971140985988,6.204987285361107,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01333,1.573737284257104,45.19286036304412,1408.7208486142397,6.551397454305445,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01334,5.182769405466687,46.69851199401735,1927.7274812262008,4.729519792251634,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01335,5.081527862089881,88.42457103315971,3519.740254513306,4.014928202099466,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01336,3.556530725830604,79.99866790712426,3467.297716013956,3.5064484325752465,0.56,43,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01337,1.4378495193669822,89.49370932201938,2003.707896328764,2.714058306549088,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01338,3.697072739427069,80.52291926983524,2570.049447069028,3.65455032764923,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01339,0.8393325222021264,70.82931835941811,3383.028938666266,5.313213853764867,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01340,0.6440667603672885,74.24796422167242,1214.841174338152,4.794552804629607,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01341,1.7111095760027044,88.3476754364006,3145.6405688102204,6.559377496607988,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01342,2.6743278966747868,69.72840527071642,3476.086926693405,4.203992228714313,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01343,4.580880775419389,72.94347945970324,1419.1817624005369,5.483612372012097,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01344,3.917694627901648,44.38860296021603,1587.4744464790106,4.604087814143021,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01345,3.990720649639911,63.43527320696616,3505.791126651253,4.70407772847411,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01346,2.4998186719059543,77.98382671748594,2490.0963447368317,3.651429552797705,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01347,2.1258944649707257,51.25656189898193,1234.071922732137,4.456288340420599,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01348,2.243882186027633,47.13525083147209,1818.3167970324696,4.524375487154641,0.52,48,28,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01349,5.141952949559472,53.82960849346493,2279.864818245263,5.538562843520416,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01350,0.6885131996386676,49.49003767957001,2862.9813864594425,6.544751996500289,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01351,4.575048031775508,47.89475822218376,2959.584907528319,3.916081493174768,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01352,3.219774420290249,60.491050572085214,3589.0116310210947,2.681462014899583,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01353,2.5614924701910757,89.47031083301204,1890.0268785210217,4.634069039652751,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01354,3.908711003951142,65.4235788043231,2491.7282444843404,4.841183728241425,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01355,2.7873440246961034,46.27522284891938,2479.976514863052,3.2242943698672355,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01356,4.605089218983805,39.61830016285244,2173.54862267337,5.769997806987087,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01357,4.733298760852915,76.76936870827552,1605.9885452218084,6.735195166298414,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01358,2.4820883563052405,57.96792586618327,3545.895751641222,6.5668312831363815,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01359,1.8010906470047423,84.30985679512156,3247.961247999807,3.3475559669417043,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01360,3.2840465443888025,74.5706461184462,2395.9992679061693,6.264061931573271,0.35,65,39,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01361,4.788107724398448,82.77448703248211,2647.7890144416715,5.529322636570244,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01362,1.4901122883266331,51.316762365106925,1745.4265285431895,4.45154022436972,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01363,3.427942942748369,76.54153534766348,2505.0889689401924,4.824627275596335,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01364,3.468333034434847,50.84371908162313,2867.928319491542,6.153280752424569,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01365,3.945631205351821,91.3441087670175,2436.400868127813,4.564580240445005,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01366,1.118368120098121,73.18245689200246,3576.684409403859,4.104791687152045,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01367,3.864377334005817,54.470708010520525,2667.219974994543,4.620964220011739,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01368,4.772452847128513,51.17071173753636,2090.336910221205,4.990258157350711,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01369,1.3445106116901373,46.45559510429861,3053.164866278012,3.3130339112469,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01370,1.616453627142225,76.67845753362366,1609.1100277959408,6.37390324014806,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01371,5.065556941995706,48.12293677987564,2122.8379528950395,5.399003879967339,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01372,1.350591677734602,70.71819595564935,2032.701480906206,5.223056344551202,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01373,4.515609938837022,50.878101615521445,2236.3370282586657,2.927833772576744,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01374,2.813705925305764,74.71813668763212,3076.271582228943,5.0979479341421445,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01375,1.661986049694932,83.89638371243235,2362.0152771921776,3.020130847625517,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01376,4.592524535980804,81.68151458867919,3105.634680638311,2.838400003340216,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01377,2.592934698512528,80.6510798558469,2583.5733675356782,4.767436851262291,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01378,2.919641563469544,46.26334434153512,2020.966643178133,4.231977796399928,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-01379,2.1883968361788986,40.30309681907112,3143.9489848403337,5.03188416167176,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
