engine_id,altitude_ft,mach_number,total_temp_k,combustor_pres_psi,bleed_enthalpy,bypass_ratio,ml_failure_prob,readiness_score,predicted_rul_days,status,ml_model_applied
TURBO-SU30-01881,27785,0.68,538.9,427.2,391.1,6.84,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01882,34738,0.91,577.1,513.8,402.5,8.61,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01883,20262,0.77,569.5,430.2,388.7,6.87,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01884,31305,0.87,560.1,375.1,403.3,7.0,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01885,36910,0.52,617.4,518.8,387.2,8.79,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01886,23911,0.96,611.1,384.1,400.8,5.23,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01887,19590,0.47,564.0,553.3,395.1,8.34,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01888,35423,0.74,577.3,525.2,421.5,5.8,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01889,16557,0.88,632.3,484.9,399.5,5.98,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01890,19436,0.87,569.7,395.9,402.3,8.7,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01891,13510,0.74,567.9,438.6,391.7,8.56,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01892,15574,0.68,544.2,540.3,406.3,6.67,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01893,24354,0.86,527.2,469.0,421.1,6.74,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01894,11407,0.53,538.8,340.3,388.3,6.52,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01895,32622,0.97,518.8,364.8,406.6,8.64,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01896,17748,0.75,525.4,407.9,387.1,7.74,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01897,23306,0.49,516.3,346.6,405.3,7.93,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01898,30343,0.66,575.0,344.4,416.4,6.21,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01899,32137,0.59,583.4,513.2,401.2,6.86,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01900,13751,0.7,510.1,323.8,412.0,7.89,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01901,30222,0.86,527.2,326.0,394.1,7.25,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01902,15381,0.64,635.3,411.6,395.0,6.73,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01903,28079,0.72,579.0,515.5,385.5,7.81,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01904,24457,0.89,626.2,499.6,405.1,5.63,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01905,35784,0.46,574.7,435.3,405.3,7.77,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01906,15617,0.54,578.6,349.3,402.1,8.54,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01907,32075,0.76,592.8,511.9,408.2,7.3,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01908,10670,0.59,553.7,446.5,393.7,6.74,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01909,13454,0.95,630.4,493.2,412.5,7.89,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01910,28061,0.72,619.5,540.6,395.4,8.66,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01911,24212,0.48,637.9,483.5,416.4,6.46,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01912,36699,0.62,554.5,383.1,409.2,7.96,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01913,21659,0.54,547.7,501.9,402.7,5.8,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01914,23391,0.71,520.9,467.5,417.8,7.57,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01915,37440,0.66,546.8,556.9,401.7,7.36,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01916,35820,0.6,564.8,356.7,418.7,5.28,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01917,18325,0.81,587.2,416.7,397.5,7.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01918,24182,0.92,610.0,541.3,411.8,7.0,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01919,35432,0.61,551.4,432.0,407.8,8.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01920,21405,0.48,560.7,443.5,406.1,5.53,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01921,22205,0.73,533.5,331.7,400.3,8.05,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01922,35698,0.73,562.7,500.9,419.2,7.84,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01923,23175,0.9,556.5,490.1,398.4,6.58,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01924,16469,0.71,555.1,448.2,388.4,6.51,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01925,30627,0.58,544.2,500.4,407.1,5.34,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01926,10209,0.65,630.8,452.1,394.8,5.52,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01927,10717,0.92,579.2,457.1,419.8,5.71,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01928,13996,0.51,604.1,538.1,401.4,5.4,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01929,35977,0.6,563.0,390.3,392.0,8.11,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01930,31147,0.47,569.5,531.5,403.4,7.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01931,25958,0.89,526.2,403.5,402.4,5.93,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01932,25264,0.76,639.6,380.7,420.3,7.94,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01933,29593,0.51,621.5,486.9,417.6,8.43,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01934,18141,0.73,567.8,444.0,422.1,6.0,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01935,19997,0.62,571.6,339.0,421.8,7.28,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01936,30954,0.56,622.1,346.7,407.9,5.2,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01937,29963,0.95,530.8,527.6,405.6,6.8,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01938,14267,0.6,618.4,388.2,403.6,6.24,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01939,21910,0.88,533.1,355.9,388.2,6.58,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01940,31401,0.73,549.8,367.3,403.5,6.52,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01941,11801,0.78,552.8,475.3,399.6,6.87,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01942,12222,0.65,617.9,513.8,396.3,5.35,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01943,22234,0.7,529.1,321.9,408.0,7.11,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01944,10565,0.64,560.9,420.3,396.4,7.36,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01945,31145,0.57,520.7,423.0,396.5,5.52,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01946,18196,0.59,568.9,374.2,405.3,7.16,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01947,18967,0.67,598.0,340.3,417.7,6.88,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01948,19306,0.92,530.5,498.1,415.0,6.23,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01949,15421,0.93,639.9,401.9,421.3,6.09,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01950,30396,0.61,536.4,384.6,404.4,8.04,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01951,21205,0.82,542.9,539.6,390.8,5.87,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01952,37706,0.79,630.8,379.5,399.0,6.64,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01953,18455,0.69,533.0,418.1,412.5,7.06,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01954,10711,0.96,585.3,337.3,403.8,6.62,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01955,37905,0.72,628.8,382.6,410.7,6.47,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01956,17842,0.81,638.7,336.7,385.9,6.27,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01957,17393,0.75,633.1,487.1,393.5,6.6,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01958,16556,0.79,633.8,514.3,414.6,8.44,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01959,30427,0.48,528.5,497.1,421.2,6.0,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01960,28542,0.69,627.1,494.4,407.9,8.54,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01961,34066,0.64,567.4,370.9,389.1,7.41,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01962,14439,0.52,554.1,388.0,387.9,7.64,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01963,22652,0.81,550.9,398.0,410.3,7.69,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01964,18239,0.66,513.5,554.7,393.9,7.53,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01965,19222,0.88,523.5,468.5,422.3,7.01,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01966,35892,0.87,576.9,402.4,414.5,7.14,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01967,36824,0.7,547.1,523.7,386.3,7.46,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01968,35211,0.74,607.5,414.7,396.5,7.24,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01969,36690,0.58,617.8,544.6,419.9,5.4,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01970,17169,0.9,519.9,392.2,422.7,7.68,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01971,31720,0.73,614.6,388.3,395.2,8.43,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01972,33974,0.47,524.2,374.0,403.5,8.19,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01973,36606,0.94,527.2,473.3,392.0,5.86,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01974,25633,0.88,633.7,324.4,394.0,6.08,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01975,11315,0.5,557.7,408.4,405.1,7.25,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01976,29000,0.71,578.1,357.2,424.5,5.24,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01977,33641,0.86,578.6,369.8,415.9,5.24,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01978,27826,0.95,562.1,399.2,413.6,6.83,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01979,32888,0.67,610.9,466.1,395.7,7.59,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01980,27011,0.62,530.8,502.4,421.1,7.89,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01981,28947,0.59,525.2,478.1,399.2,5.29,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01982,14388,0.79,635.8,484.1,385.5,8.21,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01983,29569,0.7,528.8,396.7,412.6,5.61,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01984,11630,0.5,529.0,482.9,391.9,6.56,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01985,29165,0.75,619.5,409.1,415.9,7.13,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01986,26654,0.82,533.2,499.9,403.7,6.44,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01987,36667,0.96,628.1,515.6,424.6,7.59,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01988,19778,0.54,534.7,396.1,421.9,5.48,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01989,31724,0.55,602.9,523.4,415.4,6.85,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01990,11666,0.9,587.2,424.0,418.3,6.58,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01991,16122,0.52,637.4,554.5,403.3,5.26,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01992,18541,0.57,611.8,476.3,410.9,7.19,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01993,30738,0.97,547.3,461.5,407.6,8.68,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01994,20105,0.93,628.2,364.6,423.1,7.84,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01995,17327,0.77,557.4,324.4,404.0,8.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01996,34496,0.61,549.5,402.8,388.6,8.11,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01997,13373,0.67,543.7,380.7,395.2,6.21,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01998,18180,0.46,516.3,359.5,407.6,7.15,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01999,19792,0.65,543.0,361.1,385.1,7.89,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02000,30089,0.74,578.5,466.3,406.7,6.78,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02001,13529,0.66,515.5,452.2,413.7,6.54,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02002,37748,0.83,546.9,519.9,391.3,6.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02003,13402,0.53,528.9,454.2,389.9,7.09,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02004,30529,0.59,576.8,543.8,390.8,5.5,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02005,24790,0.57,617.2,543.2,398.4,8.32,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02006,34560,0.95,539.1,490.1,386.6,6.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02007,20546,0.78,550.8,433.9,393.9,8.7,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02008,37161,0.86,520.2,449.6,424.0,8.59,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02009,30298,0.74,631.2,473.1,409.7,7.34,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02010,33500,0.93,536.2,333.3,402.2,5.7,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02011,13200,0.68,579.8,511.3,388.5,7.35,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02012,26914,0.55,579.9,451.7,394.3,6.1,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02013,15487,0.61,539.4,356.1,395.2,8.07,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02014,31823,0.58,544.6,395.5,418.8,6.78,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02015,26772,0.87,601.7,494.7,399.0,6.96,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02016,13557,0.96,532.5,321.9,404.6,7.05,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02017,27505,0.87,546.2,420.0,409.4,8.17,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02018,32990,0.52,626.4,497.4,422.5,7.91,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02019,24136,0.6,589.7,467.1,405.9,5.87,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02020,17256,0.88,604.3,519.7,403.0,6.57,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02021,25683,0.86,592.8,392.2,416.0,7.25,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02022,33041,0.48,588.6,341.0,392.1,8.68,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02023,11746,0.65,545.2,331.9,403.7,7.51,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02024,35482,0.61,547.0,398.4,390.7,7.53,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02025,27966,0.47,635.3,542.5,420.2,7.53,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02026,29718,0.8,574.5,547.3,420.0,7.3,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02027,33873,0.78,636.7,369.6,418.2,6.83,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02028,20069,0.84,535.5,529.6,415.1,5.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02029,33748,0.94,567.2,492.1,419.5,6.58,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02030,21688,0.52,634.8,322.4,421.4,6.75,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02031,30914,0.52,547.9,451.2,398.3,6.16,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02032,23185,0.92,561.4,541.5,387.0,7.53,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02033,11343,0.59,603.6,434.1,422.1,5.56,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02034,24655,0.86,622.2,413.1,393.6,5.9,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02035,16427,0.84,560.5,474.9,423.5,7.27,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02036,34727,0.96,610.0,371.0,388.3,5.42,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02037,21757,0.83,552.4,532.0,412.5,7.71,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02038,36518,0.86,511.4,430.4,404.0,7.14,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02039,25222,0.87,524.2,461.5,403.4,6.82,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02040,16176,0.7,588.4,428.7,386.1,8.27,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02041,28447,0.67,542.0,472.2,397.6,8.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02042,26528,0.92,585.8,512.1,390.6,7.85,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02043,21398,0.8,512.5,344.8,399.9,5.32,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02044,15055,0.54,537.0,355.6,418.8,7.45,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02045,15872,0.77,581.3,521.9,421.8,8.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02046,21728,0.58,521.0,448.3,388.4,8.39,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02047,22360,0.57,589.0,441.1,419.1,7.08,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02048,14550,0.82,528.5,463.0,420.1,5.36,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02049,17483,0.59,609.7,488.7,421.5,6.25,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02050,16393,0.65,513.4,426.9,414.6,5.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02051,26701,0.97,581.9,362.7,412.5,6.04,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02052,17825,0.63,542.7,554.3,408.2,8.73,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02053,13257,0.59,522.9,324.4,412.0,6.19,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02054,26237,0.66,612.8,363.3,409.2,7.59,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02055,18305,0.59,517.1,325.5,423.3,7.56,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02056,14041,0.82,603.7,400.0,402.6,8.57,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02057,14134,0.57,531.4,492.2,390.4,5.71,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02058,19263,0.62,588.3,386.1,411.1,7.95,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02059,20865,0.48,574.8,478.7,419.9,5.39,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02060,22857,0.73,553.2,486.2,417.0,7.72,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02061,22886,0.68,592.0,436.6,399.0,7.63,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02062,15703,0.94,609.2,468.5,416.7,6.25,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02063,34928,0.53,565.4,339.8,385.7,6.18,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02064,31082,0.48,565.5,428.3,402.0,8.64,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02065,23725,0.94,557.0,372.9,389.7,8.39,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02066,27738,0.79,551.1,525.3,420.2,8.66,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02067,11728,0.8,610.9,484.9,420.1,6.4,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02068,21163,0.86,606.5,559.8,418.0,8.42,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02069,27354,0.98,604.2,535.9,419.0,7.41,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02070,33735,0.88,576.9,422.5,407.7,6.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02071,18824,0.98,579.4,349.0,406.6,6.65,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02072,16584,0.92,576.2,518.7,403.5,5.22,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02073,25979,0.91,529.4,336.0,404.7,8.27,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02074,28059,0.91,574.4,338.6,397.4,5.74,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-02075,29913,0.73,584.6,549.1,418.1,5.99,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
