asset_id,platform_name,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],vibration_g_rms,hydraulic_pressure_psi,ml_failure_prob,readiness_score,predicted_rul_days,status,ml_model_applied
IND-ARMY-0880,BMP-2 Sarath,300.4,306.0,1925,41.1,92,0.068,209,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0152,T-90 Bhishma,296.1,309.6,2329,25.6,109,0.0637,205,0.05,95,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0947,NAMICA ATGM,297.6,306.5,1553,18.3,94,0.0777,207,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0266,BMP-2 Sarath,299.4,307.9,1352,27.9,22,0.0656,205,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0407,K9 Vajra 155mm,300.6,306.8,2467,20.6,81,0.0791,198,0.06,94,56,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1666,K9 Vajra 155mm,304.6,312.1,2417,52.1,181,0.2104,180,0.12,88,52,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1115,Arjun Mk-II MBT,298.6,308.9,2359,37.2,43,0.0793,214,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1093,BMP-2 Sarath,297.1,308.9,2443,31.6,46,0.0614,196,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1994,Arjun Mk-II MBT,313.1,320.4,1671,83.7,194,0.454,140,0.54,46,27,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0054,Arjun Mk-II MBT,297.6,310.1,1861,46.4,47,0.0734,196,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1725,BMP-2 Sarath,306.1,313.4,2053,51.7,138,0.1356,176,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1267,BMP-2 Sarath,296.6,310.8,1764,24.8,12,0.0725,199,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0311,BMP-2 Sarath,300.2,309.4,1448,26.6,64,0.0605,210,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0645,T-90 Bhishma,297.4,310.2,1426,32.5,62,0.0634,211,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1644,K9 Vajra 155mm,304.6,315.0,1585,54.3,182,0.1547,166,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0010,T-90 Bhishma,300.0,310.2,1482,34.1,53,0.0628,212,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1526,Arjun Mk-II MBT,307.0,315.5,2288,58.8,122,0.1437,164,0.19,81,48,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1141,NAMICA ATGM,298.8,306.1,1615,37.6,34,0.0412,190,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0907,K9 Vajra 155mm,296.9,308.6,2457,38.6,97,0.0431,191,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0483,T-90 Bhishma,298.8,306.5,1533,29.1,79,0.0797,204,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1761,K9 Vajra 155mm,309.8,323.2,1698,78.9,210,1.0109,138,0.46,54,32,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1242,BMP-2 Sarath,299.2,310.7,2324,46.4,19,0.0663,186,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1550,T-90 Bhishma,304.2,315.1,1819,54.6,177,0.1415,162,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1330,Arjun Mk-II MBT,299.9,308.7,1641,43.1,99,0.0516,186,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0403,K9 Vajra 155mm,298.0,311.0,2460,27.0,77,0.0687,212,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0862,K9 Vajra 155mm,296.2,307.6,1747,41.3,13,0.0528,194,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1271,NAMICA ATGM,297.1,309.4,1922,24.8,47,0.063,209,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0413,NAMICA ATGM,300.5,308.5,1729,30.3,42,0.0559,206,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0459,Arjun Mk-II MBT,300.0,309.5,1423,42.9,83,0.0426,189,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0374,BMP-2 Sarath,296.9,309.6,1906,45.7,35,0.0689,191,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0389,T-90 Bhishma,296.4,309.9,1564,34.3,55,0.0785,187,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1836,T-90 Bhishma,309.0,323.2,2329,86.6,238,0.9208,146,0.54,46,27,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1235,T-90 Bhishma,299.3,307.0,1846,32.4,66,0.0638,206,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1498,NAMICA ATGM,306.9,314.6,1870,55.4,168,0.1261,183,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1766,NAMICA ATGM,312.0,322.5,1542,75.9,234,0.85,149,0.58,42,25,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1493,T-90 Bhishma,302.6,315.0,1894,64.6,131,0.2116,175,0.54,46,27,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0701,T-90 Bhishma,297.4,307.7,1899,22.2,102,0.0687,212,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1137,BMP-2 Sarath,300.3,310.1,2322,46.9,90,0.0779,193,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1713,NAMICA ATGM,302.5,313.5,1307,55.0,127,0.1321,179,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0704,NAMICA ATGM,298.2,307.5,1978,45.4,89,0.055,185,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0510,NAMICA ATGM,296.1,309.0,2155,37.8,89,0.0718,190,0.05,95,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0102,BMP-2 Sarath,299.7,308.4,2124,21.6,62,0.0643,201,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1318,T-90 Bhishma,300.2,309.1,2463,30.8,12,0.0452,186,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0218,NAMICA ATGM,296.5,309.9,1699,20.9,71,0.0646,212,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0782,BMP-2 Sarath,297.9,310.4,1546,34.8,100,0.0697,199,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0759,K9 Vajra 155mm,300.2,307.4,1451,43.5,79,0.0569,190,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1504,Arjun Mk-II MBT,306.5,312.0,1911,65.4,158,0.1658,176,0.6,40,24,critical,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1251,T-90 Bhishma,300.5,309.5,2502,41.7,37,0.0518,208,0.08,92,55,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0687,T-90 Bhishma,298.9,310.6,1434,18.9,27,0.0529,197,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1388,K9 Vajra 155mm,297.6,306.7,1641,40.0,75,0.0721,191,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0485,K9 Vajra 155mm,298.7,309.1,2069,22.0,16,0.065,196,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0417,T-90 Bhishma,300.8,308.2,1530,33.6,34,0.071,199,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0842,T-90 Bhishma,297.0,307.7,2448,27.5,99,0.0597,205,0.04,96,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0974,Arjun Mk-II MBT,297.6,307.4,2179,36.6,29,0.0707,214,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1689,T-90 Bhishma,304.2,313.6,2334,63.9,163,0.1546,173,0.42,58,34,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0007,K9 Vajra 155mm,298.3,306.2,1516,40.9,61,0.065,201,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1782,BMP-2 Sarath,311.9,318.4,1312,70.9,217,1.3212,136,0.81,18,11,critical,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1597,NAMICA ATGM,303.8,314.1,2352,54.7,137,0.1972,175,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0225,T-90 Bhishma,299.8,308.5,1533,38.5,54,0.0549,204,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0207,T-90 Bhishma,297.1,309.0,1804,33.9,102,0.0514,189,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1109,NAMICA ATGM,297.8,308.4,1986,47.2,93,0.0629,198,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0903,T-90 Bhishma,297.8,310.0,1934,35.7,68,0.0525,202,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1333,Arjun Mk-II MBT,300.6,310.1,1753,42.4,36,0.055,203,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0036,NAMICA ATGM,300.6,310.0,2307,21.7,12,0.0497,206,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0917,Arjun Mk-II MBT,298.3,309.8,1718,35.4,35,0.0568,187,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1111,Arjun Mk-II MBT,297.1,306.2,2038,19.5,22,0.0658,187,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0186,BMP-2 Sarath,297.7,310.5,2121,26.2,71,0.0481,193,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0131,Arjun Mk-II MBT,297.6,307.6,2341,36.7,71,0.0461,185,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0316,BMP-2 Sarath,298.8,306.0,2307,20.2,60,0.0479,185,0.04,96,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1822,NAMICA ATGM,308.6,319.1,2224,90.1,222,1.4957,148,0.5,50,30,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1708,NAMICA ATGM,306.3,313.4,1376,66.4,148,0.1647,182,0.52,48,28,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1980,T-90 Bhishma,313.2,321.6,1938,72.5,234,1.2143,140,0.55,44,26,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0650,BMP-2 Sarath,298.9,309.0,1549,19.2,62,0.0508,191,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0334,Arjun Mk-II MBT,297.1,307.9,2476,30.9,77,0.0791,210,0.07,93,55,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1674,T-90 Bhishma,302.6,312.4,1494,60.1,126,0.16,166,0.62,38,22,critical,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0519,BMP-2 Sarath,297.6,306.1,1578,37.0,96,0.0622,186,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0628,Arjun Mk-II MBT,296.8,307.8,1470,32.4,55,0.0406,189,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0456,NAMICA ATGM,296.0,310.5,2251,37.4,59,0.0745,190,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1894,K9 Vajra 155mm,308.7,318.1,1777,89.8,202,0.8814,145,0.5,50,30,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1438,BMP-2 Sarath,307.0,316.4,1417,58.1,134,0.1541,171,0.1,90,54,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1173,Arjun Mk-II MBT,300.5,308.4,1809,40.1,53,0.0701,188,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1013,K9 Vajra 155mm,300.0,306.2,1559,26.4,54,0.0781,188,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0901,T-90 Bhishma,299.6,307.2,1422,44.2,14,0.047,192,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0879,BMP-2 Sarath,297.6,310.7,1819,37.1,46,0.0792,189,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0375,NAMICA ATGM,297.4,306.7,1918,44.2,17,0.0431,202,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1468,K9 Vajra 155mm,303.5,316.2,1735,61.2,177,0.1556,177,0.47,53,31,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1770,K9 Vajra 155mm,310.7,320.4,1304,84.2,233,0.5423,147,0.83,17,10,critical,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1833,BMP-2 Sarath,308.5,318.3,2229,90.9,243,0.781,156,0.56,43,26,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1315,K9 Vajra 155mm,298.9,309.6,2094,20.9,23,0.0588,193,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0035,NAMICA ATGM,297.7,306.1,2593,41.9,62,0.0639,203,0.14,86,51,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0319,BMP-2 Sarath,300.1,310.1,2331,43.3,74,0.0473,202,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0883,Arjun Mk-II MBT,300.6,311.0,1605,28.8,109,0.043,197,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1385,BMP-2 Sarath,297.7,309.9,2055,19.4,26,0.0615,206,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0247,T-90 Bhishma,296.8,309.8,1528,30.6,52,0.0656,210,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0288,K9 Vajra 155mm,298.5,307.1,2326,35.2,25,0.0543,187,0.04,96,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0957,K9 Vajra 155mm,298.9,308.4,2457,40.6,82,0.0701,196,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0743,Arjun Mk-II MBT,296.4,307.6,1758,46.5,30,0.0639,213,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0306,BMP-2 Sarath,296.7,307.9,1920,23.8,70,0.0673,193,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1268,NAMICA ATGM,296.9,308.6,1450,38.8,70,0.0516,192,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0164,K9 Vajra 155mm,299.1,310.9,1544,29.7,56,0.0431,187,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0060,BMP-2 Sarath,297.8,308.0,1395,35.8,83,0.0743,209,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1075,K9 Vajra 155mm,297.7,310.4,2565,21.1,75,0.0522,201,0.15,85,51,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0430,NAMICA ATGM,298.3,308.7,1670,37.8,107,0.0685,210,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0823,BMP-2 Sarath,298.2,308.9,2198,28.9,43,0.0487,196,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1249,K9 Vajra 155mm,297.3,306.4,2512,18.1,63,0.0581,210,0.1,90,54,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1423,NAMICA ATGM,304.0,313.7,1340,54.2,125,0.1866,170,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0945,NAMICA ATGM,298.6,308.7,2402,46.9,28,0.045,185,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1877,NAMICA ATGM,310.0,322.8,1948,76.3,237,1.2182,155,0.54,46,27,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0663,T-90 Bhishma,299.5,310.6,2439,20.8,41,0.0624,192,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0642,Arjun Mk-II MBT,297.2,309.0,2093,44.7,55,0.0611,214,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0929,T-90 Bhishma,299.0,310.6,1475,30.5,11,0.0792,212,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0830,K9 Vajra 155mm,296.6,310.2,1384,44.9,67,0.0473,204,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0689,BMP-2 Sarath,300.1,308.9,2430,25.2,43,0.0663,204,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0178,K9 Vajra 155mm,300.3,310.6,1647,30.9,105,0.0526,208,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0821,BMP-2 Sarath,296.0,306.1,1344,32.3,89,0.0768,202,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1830,T-90 Bhishma,313.3,323.8,2445,84.7,211,1.0835,144,0.49,51,30,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1643,T-90 Bhishma,303.5,315.5,1586,64.6,171,0.1558,174,0.47,53,31,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1373,K9 Vajra 155mm,298.8,307.3,1548,22.9,50,0.0792,196,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1322,K9 Vajra 155mm,298.8,308.3,2545,38.2,50,0.0552,194,0.11,89,53,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0931,T-90 Bhishma,300.7,308.4,1351,36.4,59,0.051,208,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0690,Arjun Mk-II MBT,296.1,311.0,1632,47.4,76,0.064,196,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1744,K9 Vajra 155mm,304.3,312.6,1430,59.0,146,0.1448,181,0.24,76,45,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1850,BMP-2 Sarath,310.2,321.0,2231,91.3,216,1.4682,139,0.52,48,28,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1211,T-90 Bhishma,297.5,309.7,1970,34.6,85,0.0519,214,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0260,T-90 Bhishma,297.5,309.6,2140,39.1,56,0.0568,198,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0523,K9 Vajra 155mm,296.6,309.3,1315,28.5,105,0.0433,200,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0093,K9 Vajra 155mm,299.2,308.3,1394,40.5,83,0.0507,198,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1275,Arjun Mk-II MBT,297.9,307.8,2538,21.6,87,0.0736,186,0.1,90,54,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1233,NAMICA ATGM,299.7,307.9,2059,24.2,47,0.0516,187,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0441,K9 Vajra 155mm,300.7,308.9,1622,47.2,12,0.0661,212,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1457,T-90 Bhishma,305.0,313.9,2351,58.4,136,0.1923,169,0.19,81,48,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1272,NAMICA ATGM,296.2,306.2,1819,43.1,10,0.0577,188,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1227,T-90 Bhishma,297.1,308.5,1920,42.5,90,0.0622,191,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1805,BMP-2 Sarath,313.7,322.2,1790,79.2,230,1.0382,155,0.55,44,26,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1925,BMP-2 Sarath,312.9,318.1,2561,79.6,227,0.83,146,0.53,47,28,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1463,Arjun Mk-II MBT,302.7,314.0,2461,61.9,173,0.2144,174,0.57,43,25,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0262,K9 Vajra 155mm,296.2,308.0,1378,38.0,103,0.0524,200,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1573,T-90 Bhishma,305.2,314.9,1514,52.0,154,0.1689,164,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0278,K9 Vajra 155mm,300.4,308.4,2189,23.2,107,0.0505,203,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1281,NAMICA ATGM,300.8,306.7,1564,31.9,84,0.0561,195,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1269,NAMICA ATGM,298.7,309.6,1723,22.9,17,0.0746,210,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1852,BMP-2 Sarath,313.3,318.7,2426,75.0,241,1.565,149,0.53,47,28,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1029,BMP-2 Sarath,298.3,306.9,2401,36.5,85,0.0553,195,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0976,T-90 Bhishma,299.4,309.8,2161,47.9,71,0.0605,192,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1653,T-90 Bhishma,304.0,312.9,1331,54.4,178,0.1478,172,0.05,95,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1902,Arjun Mk-II MBT,310.8,323.3,1978,70.7,203,0.7545,148,0.45,55,33,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0723,BMP-2 Sarath,299.0,308.4,2289,28.5,99,0.0578,207,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0259,K9 Vajra 155mm,296.6,310.8,2253,43.4,16,0.0554,214,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1909,T-90 Bhishma,313.3,323.1,1507,77.3,238,0.5669,146,0.64,36,21,critical,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1843,K9 Vajra 155mm,313.7,321.6,2170,83.7,193,0.4597,145,0.53,47,28,watch,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1088,K9 Vajra 155mm,299.0,310.7,2472,22.6,77,0.0568,193,0.1,90,54,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0703,NAMICA ATGM,296.2,307.3,2344,36.3,76,0.0783,188,0.06,94,56,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1327,NAMICA ATGM,297.8,308.8,2489,42.4,37,0.0771,205,0.06,94,56,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1609,T-90 Bhishma,305.9,316.2,1582,58.8,139,0.1411,162,0.23,77,46,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1470,K9 Vajra 155mm,304.2,314.6,2314,55.3,134,0.1771,166,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0149,NAMICA ATGM,296.5,308.0,2175,24.8,85,0.0746,188,0.04,96,57,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1123,T-90 Bhishma,296.1,311.0,1482,34.5,37,0.074,201,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1230,K9 Vajra 155mm,300.7,307.7,2318,35.2,33,0.063,194,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0116,BMP-2 Sarath,300.6,309.1,2161,24.4,50,0.0689,190,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1158,BMP-2 Sarath,299.1,308.7,1909,22.9,22,0.0523,199,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0872,BMP-2 Sarath,299.0,310.8,1345,19.4,73,0.0458,207,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0108,Arjun Mk-II MBT,296.2,308.7,2407,36.4,95,0.0579,186,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1480,BMP-2 Sarath,305.4,316.0,2552,53.5,173,0.1501,181,0.16,84,50,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0657,BMP-2 Sarath,296.5,309.9,2197,35.0,100,0.0745,199,0.03,97,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0491,T-90 Bhishma,300.0,306.1,1588,27.4,28,0.0592,209,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1162,Arjun Mk-II MBT,296.9,307.4,1948,23.2,66,0.0462,190,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0960,K9 Vajra 155mm,297.4,308.7,1727,28.4,77,0.0503,197,0.0,99,60,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-1039,NAMICA ATGM,296.0,307.1,2428,21.6,29,0.0411,201,0.07,93,55,ready,AI4I 2020 Predictive Maintenance (UCI ML)
IND-ARMY-0160,NAMICA ATGM,297.3,307.4,2337,36.9,75,0.0588,188,0.02,98,58,ready,AI4I 2020 Predictive Maintenance (UCI ML)
